GID,short_description
gid://shopify/Product/15449052971332,"[""Erittäin tehokas lähes kaikkia haitallisia maaperän hyönteisiä vastaan."", ""Helppo käyttää ja käyttäjäystävällinen."", ""Tehokas juurimatoja (kärsäkkäitä), maaperän toukkia (perhosia) vastaan."", ""Tehokas viinikärsäkkäitä (kärsäkkäitä), jalokivi- ja kaarnakuoriaisten toukkia vastaan."", ""Tehokas kasviskärpäsiä, juuriporia ja siiroja jne. vastaan."", ""Juuret, lehdet ja maaperä kehittävät luonnollisen puolustusjärjestelmän."", ""Soveltuu luonnonmukaiseen viljelyyn."", ""Soveltuu sekä ennaltaehkäisevään että parantavaan käyttöön."", ""Turvallinen ihmisille, eläimille ja ympäristölle."", ""Edistää kasvin kasvua, elinvoimaa ja vastustuskykyä."", ""100% luonnollinen ja kasviperäinen.""]"
gid://shopify/Product/15449053364548,"[""Erittäin tehokas haitallisia maaperän sieniä vastaan"", ""Helppokäyttöinen ja käyttäjäystävällinen"", ""Verticilliumille, pythiumille ja fusariumille"", ""Lakastumistaudille, taimipoltteelle, juurimädälle"", ""Juuret, lehdet ja maaperä kehittävät luonnollisen puolustusjärjestelmän"", ""Soveltuu orgaaniseen ja ekologiseen puutarhanhoitoon"", ""Käytettävissä sekä ennaltaehkäisevästi että hoidollisesti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Edistää kasvin kasvua, elinvoimaisuutta ja kestävyyttä"", ""100 % luonnollista ja kasviperäistä""]"
gid://shopify/Product/15449053430084,"[""Erittäin tehokas lähes kaikkia haitallisia maaperän nematodeja vastaan"", ""Helppo levittää ja imeytyy kasvien juuriin"", ""Ruusuväsymykseen, perunaväsymykseen, juurikasväsymykseen jne."", ""Nematodit eivät enää ruoki kasvien juurista"", ""Soveltuu luomupuutarhaviljelyyn"", ""Voidaan käyttää sekä ennaltaehkäisevästi että hoitona"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Stimuloi kasvien kasvua, elinvoimaa ja vastustuskykyä"", ""100 % luonnollinen ja kasvipohjainen""]"
gid://shopify/Product/15449053593924,"[""Erittäin tehokas puksipensaan toukkia ja perhosia vastaan"", ""Välillisesti torjuu puksipensassientä"", ""Sisältää kasviboostereita kauniin, terveen ja elinvoimaisen puksipensaan aikaansaamiseksi"", ""Soveltuu luonnonmukaiseen puutarhanhoitoon"", ""Voidaan käyttää sekä ennaltaehkäisevästi että parantavasti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Edistää puksipensaan kasvua, elinvoimaa ja vastustuskykyä"", ""Parantaa puksipensaan luonnollista palautumiskykyä""]"
gid://shopify/Product/15449053724996,"[""Erittäin tehokas puksipensaan toukkia ja perhosia vastaan"", ""Välillisesti torjuu puksipensassientä"", ""Sisältää kasviboostereita kauniin, terveen ja elinvoimaisen puksipensaan aikaansaamiseksi"", ""Soveltuu luonnonmukaiseen puutarhanhoitoon"", ""Voidaan käyttää sekä ennaltaehkäisevästi että parantavasti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Edistää puksipensaan kasvua, elinvoimaa ja vastustuskykyä"", ""Parantaa puksipensaan luonnollista palautumiskykyä""]"
gid://shopify/Product/15449053987140,"[""Erittäin tehokas useimpia haitallisia ruohon hyönteisiä vastaan"", ""Helppo levittää, imeytyy kasvin juurien kautta"", ""Laajakirjoinen vaikutus nurmikon haitallisiin toukkiin"", ""Sopii nurmikoille, urheilukentille, golfkentille ja laidunmaille"", ""Ihanteellinen luonnonmukaiseen puutarhanhoitoon"", ""Voidaan käyttää ennaltaehkäisevästi ja hoidollisesti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Edistää juurten kasvua, elinvoimaisuutta ja ruohon kestävyyttä"", ""100% luonnollinen ja kasvipohjainen""]"
gid://shopify/Product/15449054019908,"[""Erittäin tehokas useimpia haitallisia ruohon hyönteisiä vastaan"", ""Helppo levittää, imeytyy kasvin juurien kautta"", ""Laajakirjoinen vaikutus nurmikon haitallisiin toukkiin"", ""Sopii nurmikoille, urheilukentille, golfkentille ja laidunmaille"", ""Ihanteellinen luonnonmukaiseen puutarhanhoitoon"", ""Voidaan käyttää ennaltaehkäisevästi ja hoidollisesti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Edistää juurten kasvua, elinvoimaisuutta ja ruohon kestävyyttä"", ""100% luonnollinen ja kasvipohjainen""]"
gid://shopify/Product/15449055134020,"[""Erittäin tehokas etanoiden, toukkien, villieläinten, lintujen ja matojen aiheuttamia haittoja vastaan"", ""Välillinen karkottava vaikutus"", ""Soveltuu luonnonmukaiseen viljelyyn"", ""100 % luonnollinen ja kasviperäinen"", ""Tuote on myrkytön eikä jätä jäämiä"", ""Voidaan käyttää sekä ennaltaehkäisevästi että parantavasti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Hoitava, ravitseva ja vahvistaa kasveja""]"
gid://shopify/Product/15449055461700,"[""Erittäin tehokas etanoiden, toukkien, villieläinten, lintujen ja matojen aiheuttamia haittoja vastaan"", ""Välillinen karkottava vaikutus"", ""Soveltuu luonnonmukaiseen viljelyyn"", ""100 % luonnollinen ja kasviperäinen"", ""Tuote on myrkytön eikä jätä jäämiä"", ""Voidaan käyttää sekä ennaltaehkäisevästi että parantavasti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Hoitava, ravitseva ja vahvistaa kasveja""]"
gid://shopify/Product/15449056379204,"[""Varmistaa optimaalisen suorituskyvyn, terveyden ja tehokkaan kasvun"", ""Vähentää kasvien abioottista stressiä"", ""Monipuolinen ja sopii kaikille kasveille ja viljelykasveille"", ""Edistää terveellistä, elinvoimaista kasvia ja runsasta kukintaa"", ""Sopii luonnonmukaiseen puutarhanhoitoon"", ""Aminohappopohja tekee tuotteesta nopeasti ja hyvin imeytyvän"", ""Turvallinen ihmisille, eläimille ja ympäristölle sekä helppokäyttöinen"", ""Stimuloi kasvien kasvua, elinvoimaa ja vastustuskykyä"", ""Käytettävissä koristepuutarhoissa, vihannespuutarhoissa, kasvihuoneissa ja puutarhaviljelyssä"", ""Soveltuu sisätiloissa, patioilla ja parvekkeilla kasvaville kasveille""]"
gid://shopify/Product/15449056411972,"[""Erittäin tehokas lähes kaikkia haitallisia maaperän hyönteisiä vastaan."", ""Helppo käyttää ja käyttäjäystävällinen."", ""Tehokas juurimatoja (kärsäkkäitä), maaperän toukkia (perhosia) vastaan."", ""Tehokas viinikärsäkkäitä (kärsäkkäitä), jalokivi- ja kaarnakuoriaisten toukkia vastaan."", ""Tehokas kasviskärpäsiä, juuriporia ja siiroja jne. vastaan."", ""Juuret, lehdet ja maaperä kehittävät luonnollisen puolustusjärjestelmän."", ""Soveltuu luonnonmukaiseen viljelyyn."", ""Soveltuu sekä ennaltaehkäisevään että parantavaan käyttöön."", ""Turvallinen ihmisille, eläimille ja ympäristölle."", ""Edistää kasvin kasvua, elinvoimaa ja vastustuskykyä."", ""100% luonnollinen ja kasviperäinen.""]"
gid://shopify/Product/15449057198404,"[""Parantaa makua, syvempiä värejä ja vahvempia hedelmiä"", ""Sisältää kaikki olennaiset aineet nuppujen, kukkien, hedelmien ja kasvien optimaaliseen kehitykseen"", ""Monipuolinen kaikille kasveille ja viljelyille"", ""Sopii luonnonmukaiseen puutarhanhoitoon"", ""Korkeampi sato ja laatu"", ""Korkeilla annoksilla nurmikko muuttuu luonnollisesti tuoreeksi ja tummanvihreäksi"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Soveltuu puutarhanhoitoon, substraattiviljelyyn, hydroponiikkaan, metsänhoitoon ja kasvinviljelyyn"", ""Sopii käytettäväksi koristepuutarhoissa, hyötypuutarhoissa, kasvihuoneissa sekä patio- ja parvekekasveissa""]"
gid://shopify/Product/15449057362244,"[""Stimuloi juurien kasvua ja parantaa ravinteiden imeytymistä"", ""Erityisen sopiva pistokkaille ja kasvien siirtoon"", ""Korjaa juurivaurioita ja imeytyy nopeasti"", ""Lisää hapenottoa ja nopeuttaa ionien kuljetusta"", ""Toimii sekä lehtien että juurien kautta"", ""Edistää välittömästi viljelykasvien kehitystä"", ""Sopii orgaaniseen ja ekologiseen puutarhanhoitoon"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Stimuloi kasvua, elinvoimaa ja kestävyyttä"", ""Monipuolinen ja soveltuu kaikille kasveille ja viljelykasveille""]"
gid://shopify/Product/15449057689924,"[""Parantaa kevyiden hiekkamaiden vesitasapainoa"", ""Estää lannoitteiden huuhtoutumisen ja lisää niiden tehokkuutta"", ""Parantaa maaperän ravinteiden varastointikykyä"", ""Edistää maaperän hedelmällisyyttä muodostamalla vakaita savi-humus-komplekseja"", ""Aktivoi maaperän elämää ja parantaa ravinteiden vaihtoa maaperän ja kasvien välillä"", ""Parantaa hiekkamaiden työstettävyyttä ja lisää maaperän koheesiota ja rakennetta"", ""Ehkäisee maaperän kuivumista ja säilyttää kosteuden pidempään, jopa kuivina kesinä"", ""Vähentää kastelutarvetta ja säästää vettä"", ""Vähentää hiekkamaiden eroosiota ja suojaa maaperää sade- ja tuulieroosiolta"", ""Parantaa kasvien laatua ja lisää satoa""]"
gid://shopify/Product/15449058967876,"[""Parantaa kevyiden hiekkamaiden vesitasapainoa"", ""Estää lannoitteiden huuhtoutumisen ja lisää niiden tehokkuutta"", ""Parantaa maaperän ravinteiden varastointikykyä"", ""Edistää maaperän hedelmällisyyttä muodostamalla vakaita savi-humus-komplekseja"", ""Aktivoi maaperän elämää ja parantaa ravinteiden vaihtoa maaperän ja kasvien välillä"", ""Parantaa hiekkamaiden työstettävyyttä ja lisää maaperän koheesiota ja rakennetta"", ""Ehkäisee maaperän kuivumista ja säilyttää kosteuden pidempään, jopa kuivina kesinä"", ""Vähentää kastelutarvetta ja säästää vettä"", ""Vähentää hiekkamaiden eroosiota ja suojaa maaperää sade- ja tuulieroosiolta"", ""Parantaa kasvien laatua ja lisää satoa""]"
gid://shopify/Product/15449060278596,"[""Parantaa kevyiden hiekkamaiden vesitasapainoa"", ""Estää lannoitteiden huuhtoutumisen ja lisää niiden tehokkuutta"", ""Parantaa maaperän ravinteiden varastointikykyä"", ""Edistää maaperän hedelmällisyyttä muodostamalla vakaita savi-humus-komplekseja"", ""Aktivoi maaperän elämää ja parantaa ravinteiden vaihtoa maaperän ja kasvien välillä"", ""Parantaa hiekkamaiden työstettävyyttä ja lisää maaperän koheesiota ja rakennetta"", ""Ehkäisee maaperän kuivumista ja säilyttää kosteuden pidempään, jopa kuivina kesinä"", ""Vähentää kastelutarvetta ja säästää vettä"", ""Vähentää hiekkamaiden eroosiota ja suojaa maaperää sade- ja tuulieroosiolta"", ""Parantaa kasvien laatua ja lisää satoa""]"
gid://shopify/Product/15449060933956,"[""Parantaa kevyiden hiekkamaiden vesitasapainoa"", ""Estää lannoitteiden huuhtoutumisen ja lisää niiden tehokkuutta"", ""Parantaa maaperän ravinteiden varastointikykyä"", ""Edistää maaperän hedelmällisyyttä muodostamalla vakaita savi-humus-komplekseja"", ""Aktivoi maaperän elämää ja parantaa ravinteiden vaihtoa maaperän ja kasvien välillä"", ""Parantaa hiekkamaiden työstettävyyttä ja lisää maaperän koheesiota ja rakennetta"", ""Ehkäisee maaperän kuivumista ja säilyttää kosteuden pidempään, jopa kuivina kesinä"", ""Vähentää kastelutarvetta ja säästää vettä"", ""Vähentää hiekkamaiden eroosiota ja suojaa maaperää sade- ja tuulieroosiolta"", ""Parantaa kasvien laatua ja lisää satoa""]"
gid://shopify/Product/15449061687620,"[""Parantaa kevyiden hiekkamaiden vesitasapainoa"", ""Estää lannoitteiden huuhtoutumisen ja lisää niiden tehokkuutta"", ""Parantaa maaperän ravinteiden varastointikykyä"", ""Edistää maaperän hedelmällisyyttä muodostamalla vakaita savi-humus-komplekseja"", ""Aktivoi maaperän elämää ja parantaa ravinteiden vaihtoa maaperän ja kasvien välillä"", ""Parantaa hiekkamaiden työstettävyyttä ja lisää maaperän koheesiota ja rakennetta"", ""Ehkäisee maaperän kuivumista ja säilyttää kosteuden pidempään, jopa kuivina kesinä"", ""Vähentää kastelutarvetta ja säästää vettä"", ""Vähentää hiekkamaiden eroosiota ja suojaa maaperää sade- ja tuulieroosiolta"", ""Parantaa kasvien laatua ja lisää satoa""]"
gid://shopify/Product/15449062768964,"[""Erityisesti leikkikenttien ja urheilukenttien kylvöön"", ""Poikkeuksellisen nopea itäminen vahvan itämiskyvyn ansiosta"", ""Erityisen kestävä nurmikko, joka kestää kulutusta"", ""Nopea tiheän nurmikon muodostuminen, korjaa nopeasti paljaat alueet"", ""Kestää intensiivistä jalkojen kulutusta ja stressaavia tilanteita"", ""Sopii myös nurmikon kunnostukseen ja paikkakylvöön"", ""Tasainen kasvu tiheän nurmikon saavuttamiseksi"", ""Vahvat ja syvälle juurtuvat kasvit: vähemmän altis kuivuudelle""]"
gid://shopify/Product/15449063588164,"[""Erityisesti leikkikenttien ja urheilukenttien kylvöön"", ""Poikkeuksellisen nopea itäminen vahvan itämiskyvyn ansiosta"", ""Erityisen kestävä nurmikko, joka kestää kulutusta"", ""Nopea tiheän nurmikon muodostuminen, korjaa nopeasti paljaat alueet"", ""Kestää intensiivistä jalkojen kulutusta ja stressaavia tilanteita"", ""Sopii myös nurmikon kunnostukseen ja paikkakylvöön"", ""Tasainen kasvu tiheän nurmikon saavuttamiseksi"", ""Vahvat ja syvälle juurtuvat kasvit: vähemmän altis kuivuudelle""]"
gid://shopify/Product/15449063883076,"[""Erityisesti leikkikenttien ja urheilukenttien kylvöön"", ""Poikkeuksellisen nopea itäminen vahvan itämiskyvyn ansiosta"", ""Erityisen kestävä nurmikko, joka kestää kulutusta"", ""Nopea tiheän nurmikon muodostuminen, korjaa nopeasti paljaat alueet"", ""Kestää intensiivistä jalkojen kulutusta ja stressaavia tilanteita"", ""Sopii myös nurmikon kunnostukseen ja paikkakylvöön"", ""Tasainen kasvu tiheän nurmikon saavuttamiseksi"", ""Vahvat ja syvälle juurtuvat kasvit: vähemmän altis kuivuudelle""]"
gid://shopify/Product/15449064571204,"[""Korkea varjon ja kuivuuden sietokyky"", ""Täydellinen nurmikon perustamiseen tai kunnostamiseen varjoisilla alueilla"", ""Erittäin hieno nurmikko (verrattavissa brittiläisiin nurmikoihin ja siemenseoksiin)"", ""Hallittava huolto hieman laajemmalla hoitotarpeella"", ""Sopii täydellisesti yhteen olemassa olevan ruohomaton kanssa"", ""Poikkeuksellinen esteettinen vetovoima hienolehtisten heinien ansiosta"", ""Erittäin sopeutuvainen ja vahvasti onnistuva, sopii kaikille maaperille ja olosuhteille"", ""Sopii myös koristeellisten nurmikoiden kunnostukseen/paikkakylvöön"", ""Yhteensopiva silppuamisen ja robottiruohonleikkureiden kanssa"", ""Nopea itäminen ja kasvu"", ""Ammattimaisesti Hollannin NAK-sertifioitu siemenseos""]"
gid://shopify/Product/15449065685316,"[""Korkea varjon ja kuivuuden sietokyky"", ""Täydellinen nurmikon perustamiseen tai kunnostamiseen varjoisilla alueilla"", ""Erittäin hieno nurmikko (verrattavissa brittiläisiin nurmikoihin ja siemenseoksiin)"", ""Hallittava huolto hieman laajemmalla hoitotarpeella"", ""Sopii täydellisesti yhteen olemassa olevan ruohomaton kanssa"", ""Poikkeuksellinen esteettinen vetovoima hienolehtisten heinien ansiosta"", ""Erittäin sopeutuvainen ja vahvasti onnistuva, sopii kaikille maaperille ja olosuhteille"", ""Sopii myös koristeellisten nurmikoiden kunnostukseen/paikkakylvöön"", ""Yhteensopiva silppuamisen ja robottiruohonleikkureiden kanssa"", ""Nopea itäminen ja kasvu"", ""Ammattimaisesti Hollannin NAK-sertifioitu siemenseos""]"
gid://shopify/Product/15449066111300,"[""Erittäin tehokas kaikkia imeviä ja purevia lehtihyönteisiä vastaan"", ""Kapselimuoto tekee asettamisesta helppoa kasvien juurille"", ""Kapselit edistävät kasvin oman puolustusjärjestelmän kehittymistä"", ""Soveltuu laajasti kaikille kasveille ja viljelykasveille"", ""Vahvistaa kasveja ulkoisia vaikutteita vastaan"", ""Turvallinen ihmisille, eläimille ja ympäristölle; 100 % luonnollinen ja kasviperäinen"", ""Parantaa kasvien kasvua, elinvoimaa ja vastustuskykyä"", ""Soveltuu ruukkukasveille, sisäkasveille, puutarhoihin, kasvihuoneisiin, patioille ja parvekkeille""]"
gid://shopify/Product/15449066996036,"[""Korkea varjon ja kuivuuden sietokyky"", ""Täydellinen nurmikon perustamiseen tai kunnostamiseen varjoisilla alueilla"", ""Erittäin hieno nurmikko (verrattavissa brittiläisiin nurmikoihin ja siemenseoksiin)"", ""Hallittava huolto hieman laajemmalla hoitotarpeella"", ""Sopii täydellisesti yhteen olemassa olevan ruohomaton kanssa"", ""Poikkeuksellinen esteettinen vetovoima hienolehtisten heinien ansiosta"", ""Erittäin sopeutuvainen ja vahvasti onnistuva, sopii kaikille maaperille ja olosuhteille"", ""Sopii myös koristeellisten nurmikoiden kunnostukseen/paikkakylvöön"", ""Yhteensopiva silppuamisen ja robottiruohonleikkureiden kanssa"", ""Nopea itäminen ja kasvu"", ""Ammattimaisesti Hollannin NAK-sertifioitu siemenseos""]"
gid://shopify/Product/15449067061572,"[""Erittäin tehokas lehtitauteja vastaan"", ""Tehoaa oikeaan ja väärään härmään, ruosteeseen, lehtilaikku-tautiin, mustapilkkuun"", ""Helppo asettaa kasvin juurille kapseleiden muodossa"", ""Soveltuu myös haitallisia ruohojen lehtisieniä vastaan"", ""Kasvit kehittävät luonnollisen puolustusjärjestelmän"", ""Sopii luonnonmukaiseen puutarhanhoitoon"", ""Vahvistaa kasveja ulkoisia vaikutuksia vastaan"", ""Käytettävissä sekä ennaltaehkäisevästi että hoitavasti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Edistää kasvua, elinvoimaisuutta ja kasvien vastustuskykyä"", ""100 % luonnollinen ja kasvipohjainen""]"
gid://shopify/Product/15449067553092,"[""Erittäin tehokas lehtitauteja vastaan"", ""Tehoaa oikeaan ja väärään härmään, ruosteeseen, lehtilaikku-tautiin, mustapilkkuun"", ""Helppo asettaa kasvin juurille kapseleiden muodossa"", ""Soveltuu myös haitallisia ruohojen lehtisieniä vastaan"", ""Kasvit kehittävät luonnollisen puolustusjärjestelmän"", ""Sopii luonnonmukaiseen puutarhanhoitoon"", ""Vahvistaa kasveja ulkoisia vaikutuksia vastaan"", ""Käytettävissä sekä ennaltaehkäisevästi että hoitavasti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Edistää kasvua, elinvoimaisuutta ja kasvien vastustuskykyä"", ""100 % luonnollinen ja kasvipohjainen""]"
gid://shopify/Product/15449067651396,"[""Erityinen nurmikonsiemenseos hevosille"", ""Myös erittäin sopiva lampaille, vuohille ja pienkarjalle"", ""Ravitseva ja maukas koostumus"", ""Sopii laiduntamiseen, niittämiseen, säilöntään ja heinäntekoon"", ""Terveelle, rakenteelliselle ruoholle, jossa on alhainen fruktaanipitoisuus"", ""Tarjoaa erittäin vahvan nurmikon, joka kestää tallaamista"", ""Erittäin matala kasvupiste nopeaan uudelleenkasvuun, vaikka laidunnus olisi lyhyttä"", ""Kestää intensiivistä tallaamista ja stressaavia tilanteita"", ""Sopii haastaville maaperille ja laajoihin olosuhteisiin"", ""Korkealaatuinen nurmikonsiemenseos, jossa on vahva itämiskyky.""]"
gid://shopify/Product/15449067749700,"[""Erittäin tehokas lehtitauteja vastaan"", ""Tehoaa oikeaan ja väärään härmään, ruosteeseen, lehtilaikku-tautiin, mustapilkkuun"", ""Helppo asettaa kasvin juurille kapseleiden muodossa"", ""Soveltuu myös haitallisia ruohojen lehtisieniä vastaan"", ""Kasvit kehittävät luonnollisen puolustusjärjestelmän"", ""Sopii luonnonmukaiseen puutarhanhoitoon"", ""Vahvistaa kasveja ulkoisia vaikutuksia vastaan"", ""Käytettävissä sekä ennaltaehkäisevästi että hoitavasti"", ""Turvallinen ihmisille, eläimille ja ympäristölle"", ""Edistää kasvua, elinvoimaisuutta ja kasvien vastustuskykyä"", ""100 % luonnollinen ja kasvipohjainen""]"
gid://shopify/Product/15449067913540,"[""Aktiivisten mikro-organismien, vulkaanisen kiven jauheen, lehmänlannan ja matomullan sekoitus"", ""Luonnollinen maaperänparannusaine ja aktivaattori"", ""Parantaa kasvien kykyä imeä ravinteita tehokkaammin"", ""Stimuloi kasvien vastustuskykyä ja kasvua"", ""Yleiskäyttöinen - sopii nurmikoille, koristepuutarhoille, rajakasveille, vihannespuutarhoille, ruusuille, ruukkukasveille ja hedelmätarhoille"", ""Sisältää miljardeja aktiivisia mikro-organismeja terveellisen maaperäekosysteemin luomiseksi""]"
gid://shopify/Product/15449068077380,"[""Aktiivisten mikro-organismien, vulkaanisen kiven jauheen, lehmänlannan ja matomullan sekoitus"", ""Luonnollinen maaperänparannusaine ja aktivaattori"", ""Parantaa kasvien kykyä imeä ravinteita tehokkaammin"", ""Stimuloi kasvien vastustuskykyä ja kasvua"", ""Yleiskäyttöinen - sopii nurmikoille, koristepuutarhoille, rajakasveille, vihannespuutarhoille, ruusuille, ruukkukasveille ja hedelmätarhoille"", ""Sisältää miljardeja aktiivisia mikro-organismeja terveellisen maaperäekosysteemin luomiseksi""]"
gid://shopify/Product/15449068273988,"[""Optimaalinen sekoitus nurmikon korjaamiseen ja uudistamiseen"", ""Yhdistelmä nurmikon siemeniä, nurmikon lannoitetta ja luonnollista maaperänparannusainetta"", ""Nurmikon siemenet täyttävät nopeasti reiät ilmastoinnin jälkeen"", ""Orgaaninen lannoite tarjoaa ravinteet nopeaan juurten kasvuun ja tiheään nurmikkoon"", ""Maaperänparannusaine säätelee veden tasapainoa ja elvyttää maaperää"", ""Ehkäisee rikkakasveja, sammalta ja kaljuja kohtia"", ""Varmistaa tiheän vihreän nurmikon kuukaudessa"", ""Ammattilaisille suunniteltu ilmastussekoitus täyteläisen, vahvan nurmikon aikaansaamiseksi""]"
gid://shopify/Product/15449069027652,"[""Optimaalinen sekoitus nurmikon korjaamiseen ja uudistamiseen"", ""Yhdistelmä nurmikon siemeniä, nurmikon lannoitetta ja luonnollista maaperänparannusainetta"", ""Nurmikon siemenet täyttävät nopeasti reiät ilmastoinnin jälkeen"", ""Orgaaninen lannoite tarjoaa ravinteet nopeaan juurten kasvuun ja tiheään nurmikkoon"", ""Maaperänparannusaine säätelee veden tasapainoa ja elvyttää maaperää"", ""Ehkäisee rikkakasveja, sammalta ja kaljuja kohtia"", ""Varmistaa tiheän vihreän nurmikon kuukaudessa"", ""Ammattilaisille suunniteltu ilmastussekoitus täyteläisen, vahvan nurmikon aikaansaamiseksi""]"
gid://shopify/Product/15449069060420,"[""Optimaalinen sekoitus nurmikon korjaamiseen ja uudistamiseen"", ""Yhdistelmä nurmikon siemeniä, nurmikon lannoitetta ja luonnollista maaperänparannusainetta"", ""Nurmikon siemenet täyttävät nopeasti reiät ilmastoinnin jälkeen"", ""Orgaaninen lannoite tarjoaa ravinteet nopeaan juurten kasvuun ja tiheään nurmikkoon"", ""Maaperänparannusaine säätelee veden tasapainoa ja elvyttää maaperää"", ""Ehkäisee rikkakasveja, sammalta ja kaljuja kohtia"", ""Varmistaa tiheän vihreän nurmikon kuukaudessa"", ""Ammattilaisille suunniteltu ilmastussekoitus täyteläisen, vahvan nurmikon aikaansaamiseksi""]"
gid://shopify/Product/15449069945156,"[""Orgaanis-mineraalinen nestemäinen moniravinnelannoite NPK 4.5-1-6"", ""Optimaaliset tulokset sisä- ja ruukkukasveille sekä hyöty- ja koristepuutarhoihin"", ""Käytetään laajasti vihannesten, hedelmien ja yrttien orgaanisessa viljelyssä"", ""Tuottaa kauniimpia kasveja, intensiivisempiä värejä ja enemmän kukkia"", ""Nauti runsaammasta ja maukkaammasta sadosta"", ""Positiivinen vaikutus hedelmien, mukuloiden ja sipulien muodostumiseen"", ""Parantaa laatua, kuten makua, väriä, tuoksua ja säilyvyyttä"", ""Tukee kasvien ja maaperän vastustuskykyä"", ""Positiivinen ja elvyttävä vaikutus maaperään"", ""Voidaan käyttää lehtilannoitteena, kun juurikehitys ei ole vielä optimaalinen"", ""Nestemäinen Kaikki-Yhdessä lannoite Organiferin kasvivahvistajilla""]"
gid://shopify/Product/15449071026500,"[""Orgaanis-mineraalinen nestemäinen moniravinnelannoite NPK 4.5-1-6"", ""Optimaaliset tulokset sisä- ja ruukkukasveille sekä hyöty- ja koristepuutarhoihin"", ""Käytetään laajasti vihannesten, hedelmien ja yrttien orgaanisessa viljelyssä"", ""Tuottaa kauniimpia kasveja, intensiivisempiä värejä ja enemmän kukkia"", ""Nauti runsaammasta ja maukkaammasta sadosta"", ""Positiivinen vaikutus hedelmien, mukuloiden ja sipulien muodostumiseen"", ""Parantaa laatua, kuten makua, väriä, tuoksua ja säilyvyyttä"", ""Tukee kasvien ja maaperän vastustuskykyä"", ""Positiivinen ja elvyttävä vaikutus maaperään"", ""Voidaan käyttää lehtilannoitteena, kun juurikehitys ei ole vielä optimaalinen"", ""Nestemäinen Kaikki-Yhdessä lannoite Organiferin kasvivahvistajilla""]"
gid://shopify/Product/15449071288644,"[""Orgaanis-mineraalinen nestemäinen moniravinnelannoite NPK 4.5-1-6"", ""Optimaaliset tulokset sisä- ja ruukkukasveille sekä hyöty- ja koristepuutarhoihin"", ""Käytetään laajasti vihannesten, hedelmien ja yrttien orgaanisessa viljelyssä"", ""Tuottaa kauniimpia kasveja, intensiivisempiä värejä ja enemmän kukkia"", ""Nauti runsaammasta ja maukkaammasta sadosta"", ""Positiivinen vaikutus hedelmien, mukuloiden ja sipulien muodostumiseen"", ""Parantaa laatua, kuten makua, väriä, tuoksua ja säilyvyyttä"", ""Tukee kasvien ja maaperän vastustuskykyä"", ""Positiivinen ja elvyttävä vaikutus maaperään"", ""Voidaan käyttää lehtilannoitteena, kun juurikehitys ei ole vielä optimaalinen"", ""Nestemäinen Kaikki-Yhdessä lannoite Organiferin kasvivahvistajilla""]"
gid://shopify/Product/15449071321412,"[""Ammattimainen rautasulfaattilannoite, erityisesti sammaleisille nurmikoille"", ""Sammal kuolee muutamassa päivässä, ja nurmikko vahvistuu näkyvästi"", ""Rauta on välttämätön lehtivihreän tuotannolle ja terveelle lehtikehitykselle"", ""Rakeinen koostumus takaa helpon ja tarkan levityksen"", ""Nopea vaikutus – näkyvät tulokset välittömästi"", ""Ihanteellinen varjoisille nurmikoille, jotka ovat alttiita sammaloitumiselle"", ""Voidaan käyttää myös puutarhakasvien raudanpuutteen korjaamiseen"", ""Ehkäisee lumihometta ja tukee nurmikon elpymistä"", ""Edistää tiheää, vahvaa ja terveellistä nurmikkoa""]"
gid://shopify/Product/15449071386948,"[""Ammattimainen rautasulfaattilannoite, erityisesti sammaleisille nurmikoille"", ""Sammal kuolee muutamassa päivässä, ja nurmikko vahvistuu näkyvästi"", ""Rauta on välttämätön lehtivihreän tuotannolle ja terveelle lehtikehitykselle"", ""Rakeinen koostumus takaa helpon ja tarkan levityksen"", ""Nopea vaikutus – näkyvät tulokset välittömästi"", ""Ihanteellinen varjoisille nurmikoille, jotka ovat alttiita sammaloitumiselle"", ""Voidaan käyttää myös puutarhakasvien raudanpuutteen korjaamiseen"", ""Ehkäisee lumihometta ja tukee nurmikon elpymistä"", ""Edistää tiheää, vahvaa ja terveellistä nurmikkoa""]"
