GID,short_description
gid://shopify/Product/15449013256516,"[""Vysoko účinný proti Phytophthore – zemiakovej pliesni"", ""Obohatený o rastlinné posilňovače pre zdravé rastliny zemiakov a paradajok"", ""Posilňuje obranný systém rastlín"", ""Vhodný pre prírodné záhradníctvo"", ""100 % prírodný a na rastlinnej báze"", ""Aplikovateľný preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Stimuluje rast, vitalitu a odolnosť zemiakových a paradajkových rastlín""]"
gid://shopify/Product/15449013289284,"[""Vysoko účinný proti Phytophthore – zemiakovej pliesni"", ""Obohatený o rastlinné posilňovače pre zdravé rastliny zemiakov a paradajok"", ""Posilňuje obranný systém rastlín"", ""Vhodný pre prírodné záhradníctvo"", ""100 % prírodný a na rastlinnej báze"", ""Aplikovateľný preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Stimuluje rast, vitalitu a odolnosť zemiakových a paradajkových rastlín""]"
gid://shopify/Product/15449013322052,"[""Vysoko účinný proti takmer všetkým škodlivým pôdnym nematódam"", ""Jednoduchá aplikácia a absorpcia cez korene rastlín"", ""Vhodný na ošetrenie únavy ruží, zemiakov, repy atď."", ""Nematódy už nebudú napádať korene rastlín"", ""Vhodný pre ekologické záhradníctvo"", ""Možno použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Stimuluje rast, vitalitu a odolnosť rastlín"", ""100 % prírodný a rastlinného pôvodu""]"
gid://shopify/Product/15449014174020,"[""Vysoko účinný proti takmer všetkým škodlivým pôdnym nematódam"", ""Jednoduchá aplikácia a absorpcia cez korene rastlín"", ""Vhodný na ošetrenie únavy ruží, zemiakov, repy atď."", ""Nematódy už nebudú napádať korene rastlín"", ""Vhodný pre ekologické záhradníctvo"", ""Možno použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Stimuluje rast, vitalitu a odolnosť rastlín"", ""100 % prírodný a rastlinného pôvodu""]"
gid://shopify/Product/15449015025988,"[""Vysoko účinný proti takmer všetkým škodcom v trávniku"", ""Jednoduchá aplikácia a absorpcia cez korene rastlín"", ""Široké spektrum účinku na chrústy, tipule a larvy vrátane hubových mušiek"", ""Vhodný pre trávniky, športové ihriská, golfové ihriská, pastviny a lúky"", ""Ideálny pre ekologické záhradníctvo"", ""Môže sa použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá aj životné prostredie"", ""Podporuje rast koreňov, vitalitu a odolnosť trávy"", ""100 % prírodný a rastlinný pôvod""]"
gid://shopify/Product/15449015058756,"[""Vysoko účinný proti takmer všetkým škodcom v trávniku"", ""Jednoduchá aplikácia a absorpcia cez korene rastlín"", ""Široké spektrum účinku na chrústy, tipule a larvy vrátane hubových mušiek"", ""Vhodný pre trávniky, športové ihriská, golfové ihriská, pastviny a lúky"", ""Ideálny pre ekologické záhradníctvo"", ""Môže sa použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá aj životné prostredie"", ""Podporuje rast koreňov, vitalitu a odolnosť trávy"", ""100 % prírodný a rastlinný pôvod""]"
gid://shopify/Product/15449015091524,"[""Extrémne účinný proti škodlivým pôdnym hubám"", ""Jednoduchá aplikácia a užívateľsky prívetivý"", ""Pre verticillium, pythium a fusarium"", ""Pre vädnutie, padanie klíčnych rastlín, hnilobu bázy stonky a koreňov"", ""Korene, listy a pôda vyvinú prirodzený obranný systém"", ""Vhodný pre organické a ekologické záhradníctvo"", ""Možno použiť preventívne aj liečebne"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastliny"", ""100% prírodný a rastlinný""]"
gid://shopify/Product/15449015550276,"[""Vysoko účinný proti takmer všetkým škodlivým pôdnym nematódam"", ""Jednoduchá aplikácia a absorpcia cez korene rastlín"", ""Vhodný na ošetrenie únavy ruží, zemiakov, repy atď."", ""Nematódy už nebudú napádať korene rastlín"", ""Vhodný pre ekologické záhradníctvo"", ""Možno použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Stimuluje rast, vitalitu a odolnosť rastlín"", ""100 % prírodný a rastlinného pôvodu""]"
gid://shopify/Product/15449017286980,"[""Extrémne účinný proti škodlivým pôdnym hubám"", ""Jednoduchá aplikácia a užívateľsky prívetivý"", ""Pre verticillium, pythium a fusarium"", ""Pre vädnutie, padanie klíčnych rastlín, hnilobu bázy stonky a koreňov"", ""Korene, listy a pôda vyvinú prirodzený obranný systém"", ""Vhodný pre organické a ekologické záhradníctvo"", ""Možno použiť preventívne aj liečebne"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastliny"", ""100% prírodný a rastlinný""]"
gid://shopify/Product/15449017483588,"[""Vysoko účinný proti takmer všetkým škodcom v trávniku"", ""Jednoduchá aplikácia a absorpcia cez korene rastlín"", ""Široké spektrum účinku na chrústy, tipule a larvy vrátane hubových mušiek"", ""Vhodný pre trávniky, športové ihriská, golfové ihriská, pastviny a lúky"", ""Ideálny pre ekologické záhradníctvo"", ""Môže sa použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá aj životné prostredie"", ""Podporuje rast koreňov, vitalitu a odolnosť trávy"", ""100 % prírodný a rastlinný pôvod""]"
gid://shopify/Product/15449017516356,"[""Extrémne účinný proti škodlivým pôdnym hubám"", ""Jednoduchá aplikácia a užívateľsky prívetivý"", ""Pre verticillium, pythium a fusarium"", ""Pre vädnutie, padanie klíčnych rastlín, hnilobu bázy stonky a koreňov"", ""Korene, listy a pôda vyvinú prirodzený obranný systém"", ""Vhodný pre organické a ekologické záhradníctvo"", ""Možno použiť preventívne aj liečebne"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastliny"", ""100% prírodný a rastlinný""]"
gid://shopify/Product/15449017581892,"[""Vysoko účinný proti takmer všetkým pôdnym škodcom"", ""Jednoduchá aplikácia a užívateľská prívetivosť"", ""Účinný proti drôtovcom, pôdnym húseniciam, larvám nosánikov a kováčikov"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastlín"", ""100 % prírodný a rastlinný pôvod"", ""Vhodný pre ekologické záhradníctvo"", ""Môže sa používať preventívne aj kuratívne""]"
gid://shopify/Product/15449019416900,"[""Vysoko účinný proti takmer všetkým pôdnym škodcom"", ""Jednoduchá aplikácia a užívateľská prívetivosť"", ""Účinný proti drôtovcom, pôdnym húseniciam, larvám nosánikov a kováčikov"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastlín"", ""100 % prírodný a rastlinný pôvod"", ""Vhodný pre ekologické záhradníctvo"", ""Môže sa používať preventívne aj kuratívne""]"
gid://shopify/Product/15449021153604,"[""Vysoko účinný proti takmer všetkým pôdnym škodcom"", ""Jednoduchá aplikácia a užívateľská prívetivosť"", ""Účinný proti drôtovcom, pôdnym húseniciam, larvám nosánikov a kováčikov"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastlín"", ""100 % prírodný a rastlinný pôvod"", ""Vhodný pre ekologické záhradníctvo"", ""Môže sa používať preventívne aj kuratívne""]"
gid://shopify/Product/15449022005572,"[""Vysoko účinný proti chorobám listov"", ""Účinný proti múčnatke, hrdzi, škvrnitosti listov a čiernej škvrnitosti"", ""Vhodný aj proti hubám na tráve a listoch"", ""Rastliny si vytvárajú prirodzený obranný systém"", ""Vhodný pre ekologické záhradníctvo"", ""Posilňuje rastliny proti vonkajším vplyvom"", ""Možno použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastlín"", ""100 % prírodného a rastlinného pôvodu""]"
gid://shopify/Product/15449022628164,"[""Vysoko účinný proti všetkým sajúcim a hryzúcim listovým hmyzom"", ""Pre vošky, štítničky, koreňové vošky, červce, vlnatku krvavú, molice, húsenice, buxusové húsenice, nosániky viničové, ľaliovníky, žlčovky, roztočce, strapky, mol paprikový, čierne vošky, jahodníkové kvitnúce vošky a listové vošky"", ""Rastliny si vyvinú prirodzený obranný systém"", ""Široko aplikovateľný na všetky rastliny a plodiny"", ""Vhodný pre prírodné záhradníctvo"", ""Posilňuje rastliny proti vonkajším vplyvom"", ""Preventívne aj liečebné použitie"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastliny"", ""Vhodné na použitie v okrasných záhradách, zeleninových záhradách, lesníctve, záhradníctve, skleníkoch, na terasách a balkónoch"", ""100% prírodný a rastlinný""]"
gid://shopify/Product/15449024201028,"[""Vysoko účinný proti chorobám listov"", ""Účinný proti múčnatke, hrdzi, škvrnitosti listov a čiernej škvrnitosti"", ""Vhodný aj proti hubám na tráve a listoch"", ""Rastliny si vytvárajú prirodzený obranný systém"", ""Vhodný pre ekologické záhradníctvo"", ""Posilňuje rastliny proti vonkajším vplyvom"", ""Možno použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastlín"", ""100 % prírodného a rastlinného pôvodu""]"
gid://shopify/Product/15449024692548,"[""Vysoko účinný proti chorobám listov"", ""Účinný proti múčnatke, hrdzi, škvrnitosti listov a čiernej škvrnitosti"", ""Vhodný aj proti hubám na tráve a listoch"", ""Rastliny si vytvárajú prirodzený obranný systém"", ""Vhodný pre ekologické záhradníctvo"", ""Posilňuje rastliny proti vonkajším vplyvom"", ""Možno použiť preventívne aj liečivo"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastlín"", ""100 % prírodného a rastlinného pôvodu""]"
gid://shopify/Product/15449026199876,"[""Vysoko účinný proti všetkým sajúcim a hryzúcim listovým hmyzom"", ""Pre vošky, štítničky, koreňové vošky, červce, vlnatku krvavú, molice, húsenice, buxusové húsenice, nosániky viničové, ľaliovníky, žlčovky, roztočce, strapky, mol paprikový, čierne vošky, jahodníkové kvitnúce vošky a listové vošky"", ""Rastliny si vyvinú prirodzený obranný systém"", ""Široko aplikovateľný na všetky rastliny a plodiny"", ""Vhodný pre prírodné záhradníctvo"", ""Posilňuje rastliny proti vonkajším vplyvom"", ""Preventívne aj liečebné použitie"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastliny"", ""Vhodné na použitie v okrasných záhradách, zeleninových záhradách, lesníctve, záhradníctve, skleníkoch, na terasách a balkónoch"", ""100% prírodný a rastlinný""]"
gid://shopify/Product/15449026724164,"[""Zlepšuje štruktúru a obrábateľnosť ílovitých pôd"", ""Vysoké elektromagnetické hodnoty pre rýchle pôsobenie"", ""Bazaltová múčka fixuje dusík"", ""Podporuje odolnosť rastlín voči škodcom a chorobám"", ""Bohatá na kremík, stopové prvky a minerály"", ""Obohacuje pôdu a zvyšuje úrodnosť"", ""Najvyššia kvalita bazaltu na trhu"", ""Obsahuje vysoké koncentrácie kremíka, vápna, horčíka"", ""Bohatá na funkčné „tmavé minerály“, ako sú augit, biotit, magnetit, olivín"", ""Posilňuje bunkovú stenu a zlepšuje rast"", ""Uvoľňuje viazaný fosfor v pôde"", ""Zlepšuje vzdušnú a vodnú bilanciu""]"
gid://shopify/Product/15449027051844,"[""Vysoko účinný proti všetkým sajúcim a hryzúcim listovým hmyzom"", ""Pre vošky, štítničky, koreňové vošky, červce, vlnatku krvavú, molice, húsenice, buxusové húsenice, nosániky viničové, ľaliovníky, žlčovky, roztočce, strapky, mol paprikový, čierne vošky, jahodníkové kvitnúce vošky a listové vošky"", ""Rastliny si vyvinú prirodzený obranný systém"", ""Široko aplikovateľný na všetky rastliny a plodiny"", ""Vhodný pre prírodné záhradníctvo"", ""Posilňuje rastliny proti vonkajším vplyvom"", ""Preventívne aj liečebné použitie"", ""Bezpečný pre ľudí, zvieratá a životné prostredie"", ""Podporuje rast, vitalitu a odolnosť rastliny"", ""Vhodné na použitie v okrasných záhradách, zeleninových záhradách, lesníctve, záhradníctve, skleníkoch, na terasách a balkónoch"", ""100% prírodný a rastlinný""]"
gid://shopify/Product/15449027084612,"[""Zlepšuje štruktúru a obrábateľnosť ílovitých pôd"", ""Vysoké elektromagnetické hodnoty pre rýchle pôsobenie"", ""Bazaltová múčka fixuje dusík"", ""Podporuje odolnosť rastlín voči škodcom a chorobám"", ""Bohatá na kremík, stopové prvky a minerály"", ""Obohacuje pôdu a zvyšuje úrodnosť"", ""Najvyššia kvalita bazaltu na trhu"", ""Obsahuje vysoké koncentrácie kremíka, vápna, horčíka"", ""Bohatá na funkčné „tmavé minerály“, ako sú augit, biotit, magnetit, olivín"", ""Posilňuje bunkovú stenu a zlepšuje rast"", ""Uvoľňuje viazaný fosfor v pôde"", ""Zlepšuje vzdušnú a vodnú bilanciu""]"
gid://shopify/Product/15449028133188,"[""Zlepšuje štruktúru a obrábateľnosť ílovitých pôd"", ""Vysoké elektromagnetické hodnoty pre rýchle pôsobenie"", ""Bazaltová múčka fixuje dusík"", ""Podporuje odolnosť rastlín voči škodcom a chorobám"", ""Bohatá na kremík, stopové prvky a minerály"", ""Obohacuje pôdu a zvyšuje úrodnosť"", ""Najvyššia kvalita bazaltu na trhu"", ""Obsahuje vysoké koncentrácie kremíka, vápna, horčíka"", ""Bohatá na funkčné „tmavé minerály“, ako sú augit, biotit, magnetit, olivín"", ""Posilňuje bunkovú stenu a zlepšuje rast"", ""Uvoľňuje viazaný fosfor v pôde"", ""Zlepšuje vzdušnú a vodnú bilanciu""]"
gid://shopify/Product/15449028264260,"[""Zlepšuje štruktúru a obrábateľnosť ílovitých pôd"", ""Vysoké elektromagnetické hodnoty pre rýchle pôsobenie"", ""Bazaltová múčka fixuje dusík"", ""Podporuje odolnosť rastlín voči škodcom a chorobám"", ""Bohatá na kremík, stopové prvky a minerály"", ""Obohacuje pôdu a zvyšuje úrodnosť"", ""Najvyššia kvalita bazaltu na trhu"", ""Obsahuje vysoké koncentrácie kremíka, vápna, horčíka"", ""Bohatá na funkčné „tmavé minerály“, ako sú augit, biotit, magnetit, olivín"", ""Posilňuje bunkovú stenu a zlepšuje rast"", ""Uvoľňuje viazaný fosfor v pôde"", ""Zlepšuje vzdušnú a vodnú bilanciu""]"
gid://shopify/Product/15449028395332,"[""Čistá prapôvodná drť 0-2 mm z oblasti Eifel"", ""Perfektná zmes a pomer jemných a hrubých zŕn pre maximálny a dlhodobý účinok (povrchová plocha, výmenná kapacita)"", ""Veľmi bohatá na živiny a stopové prvky v dobrom pomere pre rastliny"", ""Zdroj rýchlo dostupného kremíka pre pôdu a rastliny (posilňovač rastlín)"", ""Testovaná na ťažké kovy"", ""Zlepšuje štruktúru pôdy a stabilizuje humus"", ""Veľmi ľahko sa distribuuje a aplikuje"", ""Veľmi vysoká paramagnetická hodnota"", ""Zvyšuje odolnosť rastlín voči suchu, chorobám a škodcom""]"
gid://shopify/Product/15449028723012,"[""Čistá prapôvodná drť 0-2 mm z oblasti Eifel"", ""Perfektná zmes a pomer jemných a hrubých zŕn pre maximálny a dlhodobý účinok (povrchová plocha, výmenná kapacita)"", ""Veľmi bohatá na živiny a stopové prvky v dobrom pomere pre rastliny"", ""Zdroj rýchlo dostupného kremíka pre pôdu a rastliny (posilňovač rastlín)"", ""Testovaná na ťažké kovy"", ""Zlepšuje štruktúru pôdy a stabilizuje humus"", ""Veľmi ľahko sa distribuuje a aplikuje"", ""Veľmi vysoká paramagnetická hodnota"", ""Zvyšuje odolnosť rastlín voči suchu, chorobám a škodcom""]"
gid://shopify/Product/15449028755780,"[""Čistá prapôvodná drť 0-2 mm z oblasti Eifel"", ""Perfektná zmes a pomer jemných a hrubých zŕn pre maximálny a dlhodobý účinok (povrchová plocha, výmenná kapacita)"", ""Veľmi bohatá na živiny a stopové prvky v dobrom pomere pre rastliny"", ""Zdroj rýchlo dostupného kremíka pre pôdu a rastliny (posilňovač rastlín)"", ""Testovaná na ťažké kovy"", ""Zlepšuje štruktúru pôdy a stabilizuje humus"", ""Veľmi ľahko sa distribuuje a aplikuje"", ""Veľmi vysoká paramagnetická hodnota"", ""Zvyšuje odolnosť rastlín voči suchu, chorobám a škodcom""]"
gid://shopify/Product/15449028886852,"[""Veľmi jemný porast (porovnateľný s anglickými trávnikmi a trávnikovými mixmi)"", ""Vysoká odolnosť voči tieňu a suchu"", ""Jednoduchá údržba s mierne extenzívnym charakterom"", ""Dokonale sa prispôsobuje existujúcim trávnikom"", ""Extrémne vysoká estetická hodnota vďaka jemnolistým trávam"", ""Výnimočná prispôsobivosť a úspešnosť, vhodná na všetky pôdy a situácie"", ""Vhodné aj na renováciu/kontrolné výsevy okrasných trávnikov"", ""Kompatibilné s mulčovaním a robotickými kosačkami"", ""Profesionálne NAK-certifikovaný trávny mix"", ""Rýchle klíčenie a zakorenenie""]"
gid://shopify/Product/15449030558020,"[""Veľmi jemný porast (porovnateľný s anglickými trávnikmi a trávnikovými mixmi)"", ""Vysoká odolnosť voči tieňu a suchu"", ""Jednoduchá údržba s mierne extenzívnym charakterom"", ""Dokonale sa prispôsobuje existujúcim trávnikom"", ""Extrémne vysoká estetická hodnota vďaka jemnolistým trávam"", ""Výnimočná prispôsobivosť a úspešnosť, vhodná na všetky pôdy a situácie"", ""Vhodné aj na renováciu/kontrolné výsevy okrasných trávnikov"", ""Kompatibilné s mulčovaním a robotickými kosačkami"", ""Profesionálne NAK-certifikovaný trávny mix"", ""Rýchle klíčenie a zakorenenie""]"
gid://shopify/Product/15449031049540,"[""Čistá prapôvodná drť 0-2 mm z oblasti Eifel"", ""Perfektná zmes a pomer jemných a hrubých zŕn pre maximálny a dlhodobý účinok (povrchová plocha, výmenná kapacita)"", ""Veľmi bohatá na živiny a stopové prvky v dobrom pomere pre rastliny"", ""Zdroj rýchlo dostupného kremíka pre pôdu a rastliny (posilňovač rastlín)"", ""Testovaná na ťažké kovy"", ""Zlepšuje štruktúru pôdy a stabilizuje humus"", ""Veľmi ľahko sa distribuuje a aplikuje"", ""Veľmi vysoká paramagnetická hodnota"", ""Zvyšuje odolnosť rastlín voči suchu, chorobám a škodcom""]"
gid://shopify/Product/15449033376068,"[""Mimoriadne rýchla klíčivosť vďaka silnej klíčivej schopnosti"", ""Renovácia/obnova všetkých trávnikov"", ""Rýchlo dosahuje hustý trávnik, rýchlo rieši holé miesta pri oprave"", ""Mimoriadne odolný trávnik, odolný voči opotrebeniu"", ""Odolný voči vysokému zaťaženiu a stresovým situáciám"", ""Regeneruje poškodenia spôsobené suchom, mrazom alebo ošetrením proti machu"", ""Oprava holých miest/poškodenia spôsobeného zaťažením"", ""Vhodné aj na úplne nové výsevy hracích trávnikov a športových ihrísk"", ""Konzistentný a rovnomerný rast pre husto zbalený trávnik"", ""Silné a hlboké zakoreňovanie: menej náchylné na sucho""]"
gid://shopify/Product/15449033408836,"[""Veľmi jemný porast (porovnateľný s anglickými trávnikmi a trávnikovými mixmi)"", ""Vysoká odolnosť voči tieňu a suchu"", ""Jednoduchá údržba s mierne extenzívnym charakterom"", ""Dokonale sa prispôsobuje existujúcim trávnikom"", ""Extrémne vysoká estetická hodnota vďaka jemnolistým trávam"", ""Výnimočná prispôsobivosť a úspešnosť, vhodná na všetky pôdy a situácie"", ""Vhodné aj na renováciu/kontrolné výsevy okrasných trávnikov"", ""Kompatibilné s mulčovaním a robotickými kosačkami"", ""Profesionálne NAK-certifikovaný trávny mix"", ""Rýchle klíčenie a zakorenenie""]"
gid://shopify/Product/15449033933124,"[""Mimoriadne rýchla klíčivosť vďaka silnej klíčivej schopnosti"", ""Renovácia/obnova všetkých trávnikov"", ""Rýchlo dosahuje hustý trávnik, rýchlo rieši holé miesta pri oprave"", ""Mimoriadne odolný trávnik, odolný voči opotrebeniu"", ""Odolný voči vysokému zaťaženiu a stresovým situáciám"", ""Regeneruje poškodenia spôsobené suchom, mrazom alebo ošetrením proti machu"", ""Oprava holých miest/poškodenia spôsobeného zaťažením"", ""Vhodné aj na úplne nové výsevy hracích trávnikov a športových ihrísk"", ""Konzistentný a rovnomerný rast pre husto zbalený trávnik"", ""Silné a hlboké zakoreňovanie: menej náchylné na sucho""]"
gid://shopify/Product/15449036325188,"[""Špeciálna trávna zmes pre kone"", ""Vhodná aj pre ovce, kozy a hobby chovateľské zvieratá"", ""Výživná a chutná zmes"", ""Vhodná na pasenie, kosenie, silážovanie a výrobu sena"", ""Pre zdravú štruktúrovanú trávu s nízkym obsahom fruktánu"", ""Poskytuje veľmi pevný trávnik, odolný voči zašľapávaniu"", ""Veľmi nízky rastový bod pre rýchle obnovenie aj pri krátkom pasení"", ""Odolný voči intenzívnemu pošliapaniu a stresovým situáciám"", ""Vhodný pre náročné pôdy a rozsiahle podmienky"", ""Vysoko kvalitná trávna zmes so silnou klíčivosťou.""]"
gid://shopify/Product/15449037963588,"[""Vysoko vstrebateľné a rýchlo pôsobiace 100% organické hnojivo"", ""NPK 4-3-3, prirodzene bohaté na dusík, fosfát a draslík"", ""Bohaté na minerály a stopové prvky, horčík, vápnik, humínové a fulvínové kyseliny"", ""Zlepšuje štruktúru pôdy a jej úrodnosť"", ""Vyrobené zo 100% čistého kuracieho hnoja z holandských a nemeckých fariem"", ""Bez patogénov; bez nežiaducich plesní, baktérií a choroboplodných zárodkov"", ""Neustály tok živín vďaka pomaly uvoľňujúcim sa peletám > 120 dní"", ""Minimálne vylúhovanie minerálnych prvkov vďaka vysokému obsahu organického dusíka"", ""Obsahuje všetky dôležité živiny a približne 65% organickej hmoty"", ""Dobre rozpustné a bezprašné zrno s výborným rozptylom"", ""Perfektné univerzálne hnojivo a aktivátor pôdy"", ""Zabezpečuje zdravé, silné rastliny a vyššie výnosy""]"
gid://shopify/Product/15449037996356,"[""Mimoriadne rýchla klíčivosť vďaka silnej klíčivej schopnosti"", ""Renovácia/obnova všetkých trávnikov"", ""Rýchlo dosahuje hustý trávnik, rýchlo rieši holé miesta pri oprave"", ""Mimoriadne odolný trávnik, odolný voči opotrebeniu"", ""Odolný voči vysokému zaťaženiu a stresovým situáciám"", ""Regeneruje poškodenia spôsobené suchom, mrazom alebo ošetrením proti machu"", ""Oprava holých miest/poškodenia spôsobeného zaťažením"", ""Vhodné aj na úplne nové výsevy hracích trávnikov a športových ihrísk"", ""Konzistentný a rovnomerný rast pre husto zbalený trávnik"", ""Silné a hlboké zakoreňovanie: menej náchylné na sucho""]"
gid://shopify/Product/15449038422340,"[""Vysoko vstrebateľné a rýchlo pôsobiace 100% organické hnojivo"", ""NPK 4-3-3, prirodzene bohaté na dusík, fosfát a draslík"", ""Bohaté na minerály a stopové prvky, horčík, vápnik, humínové a fulvínové kyseliny"", ""Zlepšuje štruktúru pôdy a jej úrodnosť"", ""Vyrobené zo 100% čistého kuracieho hnoja z holandských a nemeckých fariem"", ""Bez patogénov; bez nežiaducich plesní, baktérií a choroboplodných zárodkov"", ""Neustály tok živín vďaka pomaly uvoľňujúcim sa peletám > 120 dní"", ""Minimálne vylúhovanie minerálnych prvkov vďaka vysokému obsahu organického dusíka"", ""Obsahuje všetky dôležité živiny a približne 65% organickej hmoty"", ""Dobre rozpustné a bezprašné zrno s výborným rozptylom"", ""Perfektné univerzálne hnojivo a aktivátor pôdy"", ""Zabezpečuje zdravé, silné rastliny a vyššie výnosy""]"
gid://shopify/Product/15449038618948,"[""Vysoko vstrebateľné a rýchlo pôsobiace 100% organické hnojivo"", ""NPK 4-3-3, prirodzene bohaté na dusík, fosfát a draslík"", ""Bohaté na minerály a stopové prvky, horčík, vápnik, humínové a fulvínové kyseliny"", ""Zlepšuje štruktúru pôdy a jej úrodnosť"", ""Vyrobené zo 100% čistého kuracieho hnoja z holandských a nemeckých fariem"", ""Bez patogénov; bez nežiaducich plesní, baktérií a choroboplodných zárodkov"", ""Neustály tok živín vďaka pomaly uvoľňujúcim sa peletám > 120 dní"", ""Minimálne vylúhovanie minerálnych prvkov vďaka vysokému obsahu organického dusíka"", ""Obsahuje všetky dôležité živiny a približne 65% organickej hmoty"", ""Dobre rozpustné a bezprašné zrno s výborným rozptylom"", ""Perfektné univerzálne hnojivo a aktivátor pôdy"", ""Zabezpečuje zdravé, silné rastliny a vyššie výnosy""]"
gid://shopify/Product/15449038815556,"[""Vysoko vstrebateľné a rýchlo pôsobiace 100% organické hnojivo"", ""NPK 4-3-3, prirodzene bohaté na dusík, fosfát a draslík"", ""Bohaté na minerály a stopové prvky, horčík, vápnik, humínové a fulvínové kyseliny"", ""Zlepšuje štruktúru pôdy a jej úrodnosť"", ""Vyrobené zo 100% čistého kuracieho hnoja z holandských a nemeckých fariem"", ""Bez patogénov; bez nežiaducich plesní, baktérií a choroboplodných zárodkov"", ""Neustály tok živín vďaka pomaly uvoľňujúcim sa peletám > 120 dní"", ""Minimálne vylúhovanie minerálnych prvkov vďaka vysokému obsahu organického dusíka"", ""Obsahuje všetky dôležité živiny a približne 65% organickej hmoty"", ""Dobre rozpustné a bezprašné zrno s výborným rozptylom"", ""Perfektné univerzálne hnojivo a aktivátor pôdy"", ""Zabezpečuje zdravé, silné rastliny a vyššie výnosy""]"
gid://shopify/Product/15449038913860,"[""Vysoko vstrebateľné a rýchlo pôsobiace 100% organické hnojivo"", ""NPK 4-3-3, prirodzene bohaté na dusík, fosfát a draslík"", ""Bohaté na minerály a stopové prvky, horčík, vápnik, humínové a fulvínové kyseliny"", ""Zlepšuje štruktúru pôdy a jej úrodnosť"", ""Vyrobené zo 100% čistého kuracieho hnoja z holandských a nemeckých fariem"", ""Bez patogénov; bez nežiaducich plesní, baktérií a choroboplodných zárodkov"", ""Neustály tok živín vďaka pomaly uvoľňujúcim sa peletám > 120 dní"", ""Minimálne vylúhovanie minerálnych prvkov vďaka vysokému obsahu organického dusíka"", ""Obsahuje všetky dôležité živiny a približne 65% organickej hmoty"", ""Dobre rozpustné a bezprašné zrno s výborným rozptylom"", ""Perfektné univerzálne hnojivo a aktivátor pôdy"", ""Zabezpečuje zdravé, silné rastliny a vyššie výnosy""]"
gid://shopify/Product/15449039077700,"[""Vysoko vstrebateľné a rýchlo pôsobiace 100% organické hnojivo"", ""NPK 4-3-3, prirodzene bohaté na dusík, fosfát a draslík"", ""Bohaté na minerály a stopové prvky, horčík, vápnik, humínové a fulvínové kyseliny"", ""Zlepšuje štruktúru pôdy a jej úrodnosť"", ""Vyrobené zo 100% čistého kuracieho hnoja z holandských a nemeckých fariem"", ""Bez patogénov; bez nežiaducich plesní, baktérií a choroboplodných zárodkov"", ""Neustály tok živín vďaka pomaly uvoľňujúcim sa peletám > 120 dní"", ""Minimálne vylúhovanie minerálnych prvkov vďaka vysokému obsahu organického dusíka"", ""Obsahuje všetky dôležité živiny a približne 65% organickej hmoty"", ""Dobre rozpustné a bezprašné zrno s výborným rozptylom"", ""Perfektné univerzálne hnojivo a aktivátor pôdy"", ""Zabezpečuje zdravé, silné rastliny a vyššie výnosy""]"
gid://shopify/Product/15449039569220,"[""100% čistý hygienizovaný kravský hnoj (55% sušiny)"", ""Bez vírusov, zárodkov, burín a baktérií"", ""Vysoký obsah organických látok"", ""Prirodzene bohatý na vápnik, horčík, minerály a stopové prvky"", ""Veľmi vysoká schopnosť absorbovať vlhkosť"", ""Perfektné univerzálne hnojivo pre široké použitie"", ""Minimálne vyplavovanie vďaka organicky viazanému dusíku"", ""Kontinuálny tok živín > 120 dní"", ""Zlepšuje štruktúru pôdy a stimuluje pozitívny pôdny život""]"
